"","SEEM_WT1","SEEM_WT2","SEEM_WT3","SEDM_WT1","SEDM_WT2","SEDM_WT3"
"Gm51652",35,42,30,33,47,19
"Gm51653",31,35,32,22,21,27
"Gm51654",0,0,0,0,0,0
"Gm51655",0,0,0,0,0,0
"Gm51656",0,0,0,0,0,0
"Gm51657",34,31,34,95,103,100
"Gm51658",0,1,0,1,1,0
"Gm51659",1,0,0,1,0,0
"Gm5166",0,0,0,0,0,0
"Gm51661",56,59,40,34,30,47
"Gm51663",1,0,1,0,0,0
"Gm51664",0,0,0,0,0,0
"Gm51666",2,7,8,2,4,1
"Gm51667",128,134,125,99,88,104
"Gm51668",1,1,1,3,0,2
"Gm51669",0,0,0,0,0,0
"Gm51670",0,1,0,0,0,0
"Gm51671",11,17,19,25,38,21
"Gm51672",3,2,3,3,0,2
"Gm51673",3,5,6,6,1,7
"Gm51674",0,0,0,0,0,0
"Gm51676",0,0,0,0,0,0
"Gm51677",0,0,0,0,0,0
"Gm51679",3,6,1,1,2,0
"Gm5168",0,0,0,0,0,0
"Gm51680",0,1,0,0,1,0
"Gm51681",0,0,0,0,0,0
"Gm51682",0,0,0,0,0,0
"Gm51683",0,0,0,0,0,0
"Gm51684",0,0,0,0,0,0
"Gm51686",113,110,133,163,173,153
"Gm51688",0,0,0,0,0,0
"Gm51689",0,0,0,0,0,0
"Gm5169",0,0,0,0,0,0
"Gm51690",0,0,0,0,0,0
"Gm51691",0,0,0,1,0,0
"Gm51692",22,20,23,17,16,19
"Gm51695",0,0,0,0,0,0
"Gm51697",4,7,5,7,1,2
"Gm51698",0,0,0,0,0,0
"Gm51699",0,0,0,0,0,0
"Gm51700",21,16,28,28,17,18
"Gm51701",130,134,146,85,95,100
"Gm51702",1,0,0,2,3,0
"Gm51703",0,2,4,4,2,0
"Gm51704",16,24,17,16,14,13
"Gm51705",97,83,89,88,99,76
"Gm51707",0,0,0,0,0,0
"Gm51708",38,35,47,44,53,34
"Gm51709",0,1,1,0,0,1
"Gm51710",2,3,4,6,1,4
"Gm51713",0,0,0,0,0,0
"Gm51714",277,249,268,170,158,198
"Gm51715",0,0,2,2,0,6
"Gm51716",0,0,2,0,1,0
"Gm51725",0,0,0,0,0,0
"Gm51737",1,4,5,12,1,15
"Gm51738",0,0,0,0,0,0
"Gm51739",0,0,0,0,0,0
"Gm5174",1,2,0,2,2,1
"Gm51740",0,0,0,1,0,0
"Gm51741",4,5,0,0,6,4
"Gm51742",3,5,2,4,3,2
"Gm51744",0,0,0,0,0,0
"Gm51745",1,5,0,0,0,0
"Gm51746",46,54,52,45,45,54
"Gm51747",0,0,0,0,1,1
"Gm51748",7,9,6,6,7,9
"Gm51749",3,5,1,4,0,2
"Gm51750",0,0,0,0,0,0
"Gm51751",0,0,0,0,0,0
"Gm51752",1,2,2,2,0,2
"Gm51754",0,0,0,0,0,0
"Gm51756",0,0,0,0,0,0
"Gm51757",0,2,1,0,0,0
"Gm51758",2,4,1,3,5,6
"Gm51759",4,3,2,1,5,2
"Gm5176",3,1,2,1,1,1
"Gm51761",0,0,0,0,0,0
"Gm51764",0,0,0,0,0,0
"Gm51765",0,0,0,0,0,0
"Gm51766",0,0,0,0,0,0
"Gm51767",126,122,140,151,120,133
"Gm51768",0,0,0,0,0,0
"Gm51769",2,1,3,17,15,20
"Gm5177",1,1,2,1,3,5
"Gm51770",16,11,9,6,9,12
"Gm51771",1,0,0,0,1,0
"Gm51772",0,0,0,0,0,0
"Gm51774",0,0,0,0,0,0
"Gm51775",9,8,6,4,7,5
"Gm51776",0,0,0,0,0,0
"Gm51777",0,0,0,0,0,0
"Gm51779",38,49,45,36,24,22
"Gm51780",10,15,18,11,8,11
"Gm51781",0,0,0,0,0,0
"Gm51782",34,31,35,28,17,36
"Gm51783",0,0,0,1,0,0
"Gm51784",0,0,0,0,0,0
"Gm51785",9,14,11,12,8,20
"Gm51787",0,0,0,0,0,0
"Gm51788",0,0,0,0,0,0
"Gm51791",0,0,0,0,0,0
"Gm51792",0,0,1,0,0,0
"Gm51793",0,0,0,0,0,0
"Gm51794",0,0,0,0,0,0
"Gm51795",0,0,0,0,0,0
"Gm51797",53,70,67,67,49,65
"Gm51798",0,1,1,0,0,0
"Gm51800",0,0,0,0,1,0
"Gm51801",1,3,5,1,4,5
"Gm51802",0,2,1,0,2,1
"Gm51803",1,0,2,0,0,0
"Gm51805",8,5,8,6,4,0
"Gm51806",0,0,0,0,0,0
"Gm51808",0,0,0,0,0,0
"Gm51809",0,0,1,0,0,1
"Gm51810",291,324,339,349,360,345
"Gm51811",22,29,26,23,23,26
"Gm51812",3,5,5,12,10,3
"Gm51814",2,2,1,2,1,1
"Gm51815",0,0,0,0,0,1
"Gm51817",2,3,0,9,3,4
"Gm51818",0,1,2,0,1,0
"Gm51819",0,0,0,0,1,0
"Gm51821",702,695,679,643,569,583
"Gm51824",0,0,0,0,0,1
"Gm51825",0,0,0,0,0,0
"Gm51856",0,0,0,0,0,0
"Gm51857",3,4,1,4,4,3
"Gm51858",0,2,0,2,0,0
"Gm51859",0,0,0,0,0,0
"Gm51860",0,0,0,0,0,0
"Gm51861",0,0,0,0,0,0
"Gm51864",0,1,0,0,0,0
"Gm51865",0,0,0,0,0,0
"Gm51866",1,0,0,0,0,1
"Gm51867",0,0,0,0,0,1
"Gm51868",0,0,0,0,0,0
"Gm51869",2,6,4,3,3,4
"Gm51871",28,32,26,50,32,30
"Gm51872",0,0,0,0,1,0
"Gm51873",1,3,1,1,0,1
"Gm51874",0,0,0,0,0,0
"Gm51875",930,919,934,1022,873,1029
"Gm51876",0,0,0,1,0,0
"Gm51877",70,59,68,75,53,64
"Gm51879",48,46,46,47,40,47
"Gm51880",0,0,0,0,0,0
"Gm51881",0,0,0,0,0,0
"Gm51882",0,0,0,0,0,0
"Gm51886",1,0,0,0,0,0
"Gm51887",0,0,0,0,0,0
"Gm51888",0,0,0,0,0,0
"Gm51889",0,0,0,0,0,0
"Gm51890",0,0,0,0,0,0
"Gm51891",11,17,6,11,18,16
"Gm51892",1,2,0,0,0,0
"Gm51893",0,0,0,2,0,0
"Gm51895",0,0,0,0,0,0
"Gm51896",0,0,0,0,0,0
"Gm51897",9,9,13,13,13,19
"Gm51898",8,5,7,6,18,5
"Gm51899",111,113,101,82,73,81
"Gm51900",1,1,2,1,0,0
"Gm51901",0,0,0,0,0,0
"Gm51902",0,0,0,0,0,0
"Gm51903",16,8,14,51,24,41
"Gm51905",40,30,45,36,24,28
"Gm51906",2,2,2,2,3,3
"Gm51907",7,4,6,1,4,8
"Gm51908",2,0,2,1,1,2
"Gm51909",0,0,0,0,0,0
"Gm51910",0,0,0,0,0,0
"Gm51914",3,3,0,1,2,0
"Gm51915",7,7,11,12,10,4
"Gm51916",1,0,1,1,0,1
"Gm51917",39,44,33,38,39,32
"Gm51919",0,0,0,1,0,2
"Gm51920",0,0,0,0,0,0
"Gm51921",0,0,0,0,0,0
"Gm51922",1,0,0,0,0,0
"Gm51924",0,0,0,0,0,0
"Gm51926",1,0,2,2,1,6
"Gm51927",1,0,1,1,1,0
"Gm51928",0,0,0,1,0,0
"Gm51929",0,0,0,0,0,0
"Gm51930",0,0,0,0,0,0
"Gm51933",0,0,0,0,0,0
"Gm51934",13,6,7,8,3,4
"Gm51935",0,0,0,1,0,0
"Gm51937",1,3,10,6,6,3
"Gm51938",3,1,1,4,9,2
"Gm51939",0,0,0,0,0,0
"Gm51953",5,6,3,6,5,2
"Gm51955",13,17,11,27,27,25
"Gm51956",0,0,0,0,0,1
"Gm51957",1,0,0,0,0,0
"Gm51958",0,3,1,0,1,0
"Gm51959",0,1,1,2,0,1
"Gm51960",1,2,1,2,3,0
"Gm51961",3,10,6,1,6,4
"Gm51963",0,3,3,5,5,1
"Gm51965",1,1,3,1,2,1
"Gm51967",0,0,0,1,0,0
"Gm51968",0,0,0,0,0,0
"Gm51969",0,0,0,0,0,0
"Gm51970",0,0,0,0,0,0
"Gm51971",1,0,0,0,0,1
"Gm51972",0,0,0,0,0,0
"Gm51973",0,0,0,0,0,0
"Gm51980",0,0,0,0,0,0
"Gm51983",12,10,6,13,16,9
"Gm51984",1,0,0,0,0,0
"Gm51985",3,0,0,0,0,0
"Gm51986",1,1,0,0,0,0
"Gm51987",110,120,91,61,74,72
"Gm51988",0,0,0,0,0,0
"Gm51989",27,33,40,26,17,31
"Gm51990",13,7,17,12,13,13
"Gm51991",2,1,3,5,5,8
"Gm51992",0,0,0,0,1,0
"Gm51995",0,0,1,0,0,0
"Gm51997",0,0,0,0,0,0
"Gm51998",1,2,0,2,0,0
"Gm51999",10,6,5,3,7,9
"Gm52000",0,0,0,0,0,0
"Gm52001",0,0,0,0,0,0
"Gm52002",1,0,1,0,1,3
"Gm52003",7,9,12,10,8,12
"Gm52005",0,0,0,0,0,0
"Gm52009",80,85,95,100,81,85
"Gm52011",0,0,0,0,0,0
"Gm52012",0,0,0,0,0,7
"Gm52013",1,0,0,0,0,0
"Gm52024",7,3,2,10,8,4
"Gm52025",0,0,0,0,0,0
"Gm52026",1,3,1,1,0,2
"Gm52028",0,0,0,0,0,0
"Gm52029",0,0,0,0,0,0
"Gm52030",0,0,0,0,0,0
"Gm52033",0,0,0,0,0,0
"Gm52035",0,0,0,0,0,1
"Gm52036",0,0,0,0,1,0
"Gm52038",0,0,0,0,0,0
"Gm52039",3,1,3,4,6,3
"Gm52040",0,0,0,0,0,0
"Gm52041",869,972,912,798,762,897
"Gm52042",2,0,0,0,0,0
"Gm52045",0,0,0,0,0,0
"Gm52047",0,1,1,1,0,3
"Gm52049",2,6,3,2,5,3
"Gm52050",0,0,0,0,0,0
"Gm52051",57,61,65,60,55,49
"Gm52052",0,0,0,0,0,0
"Gm52053",0,0,0,0,0,0
"Gm52054",95,122,107,90,79,90
"Gm52055",25,29,23,17,19,12
"Gm52056",0,0,0,0,0,0
"Gm52057",1,0,0,0,0,0
"Gm52058",0,0,0,0,0,0
"Gm52059",1,2,1,0,4,0
"Gm52060",1,0,0,1,0,0
"Gm52061",0,0,0,0,0,0
"Gm52062",2,3,6,4,5,6
"Gm52065",0,0,0,0,0,0
"Gm52066",0,0,0,1,0,0
"Gm52067",1,0,0,0,0,0
"Gm52070",0,0,0,0,0,0
"Gm52088",2,3,0,1,0,0
"Gm52089",0,0,0,0,0,0
"Gm52090",0,0,0,0,0,0
"Gm52092",0,0,0,0,0,0
"Gm52093",0,0,0,0,0,0
"Gm52096",57,61,60,93,96,70
"Gm52097",0,0,1,0,0,1
"Gm52098",192,151,185,201,178,135
"Gm52099",0,1,0,0,1,0
"Gm52101",0,0,0,0,0,0
"Gm52102",242,228,254,316,287,305
"Gm52103",3,2,0,0,0,1
"Gm52104",2,0,0,2,1,2
"Gm52105",0,1,0,0,0,0
"Gm52106",1,1,1,8,5,4
"Gm52108",20,20,9,16,11,17
"Gm52109",56,63,75,123,102,117
"Gm52110",0,0,0,0,0,0
"Gm52111",0,0,0,0,0,0
"Gm52112",0,0,0,0,0,0
"Gm52113",0,0,1,0,0,0
"Gm52114",0,0,1,0,0,0
"Gm52115",0,0,0,0,0,0
"Gm52116",71,87,77,96,81,79
"Gm52117",746,844,841,568,586,690
"Gm52118",68,59,51,55,35,30
"Gm52119",5,4,11,9,4,5
"Gm52120",0,0,0,0,0,0
"Gm52121",1,0,0,0,1,0
"Gm52122",0,0,0,0,0,0
"Gm52123",0,0,0,0,0,0
"Gm52124",0,0,0,0,0,0
"Gm52125",0,1,0,1,0,0
"Gm52127",0,0,0,0,1,0
"Gm52128",1,0,0,0,0,0
"Gm52129",56,72,43,62,85,84
"Gm52130",0,1,0,0,0,0
"Gm52131",0,0,0,0,0,0
"Gm52132",1,6,1,14,9,6
"Gm52133",8,6,9,4,7,6
"Gm52134",2,0,0,0,0,2
"Gm52135",55,57,50,38,48,46
"Gm52136",3,0,4,1,1,0
"Gm52138",9,15,13,9,4,10
"Gm52140",38,27,22,41,39,33
"Gm52142",0,0,0,0,0,0
"Gm52143",0,0,0,0,0,0
"Gm52144",0,0,0,0,0,1
"Gm52145",0,0,0,0,0,0
"Gm52146",0,0,0,0,0,0
"Gm52147",17,29,31,27,22,25
"Gm52148",10,12,13,46,56,35
"Gm52149",0,0,0,0,0,0
"Gm5215",0,0,0,0,1,0
"Gm52150",0,0,0,0,0,0
"Gm52151",0,0,0,0,0,0
"Gm52171",0,0,0,1,0,0
"Gm52172",0,0,0,0,0,0
"Gm52173",0,0,0,0,0,0
"Gm52174",0,0,0,1,3,5
"Gm52175",0,0,0,0,1,0
"Gm52176",0,0,1,0,0,0
"Gm52178",0,0,0,0,0,0
"Gm52179",0,0,0,0,0,0
"Gm5218",2,2,1,2,3,1
"Gm52180",0,0,0,0,0,0
"Gm52181",0,0,0,3,0,1
"Gm52182",40,37,31,65,40,36
"Gm52183",0,0,0,0,0,0
"Gm52184",0,0,0,0,0,0
"Gm52185",54,73,79,76,87,76
"Gm52186",411,436,446,548,502,467
"Gm52187",0,1,1,0,0,0
"Gm52188",0,0,0,0,0,0
"Gm52189",1,2,0,3,7,2
"Gm52194",0,0,0,0,0,0
"Gm52196",0,0,0,0,0,0
"Gm52199",0,0,0,0,0,0
"Gm52200",5,10,9,11,9,9
"Gm52201",0,0,0,0,0,0
"Gm52202",2,2,0,0,0,1
"Gm52203",0,0,0,0,0,0
"Gm52204",0,0,1,0,1,1
"Gm52205",0,0,0,0,0,0
"Gm52206",0,0,0,0,0,0
"Gm52207",0,0,0,0,0,0
"Gm52209",0,0,0,0,0,0
"Gm52210",0,0,1,0,0,0
"Gm52211",0,0,0,0,0,1
"Gm52213",7,5,2,3,4,4
"Gm52214",0,0,0,0,0,0
"Gm52216",1,0,0,0,0,0
"Gm52217",203,180,168,197,167,212
"Gm52229",0,1,0,0,0,0
"Gm52230",0,0,0,0,0,0
"Gm52231",0,0,1,2,0,0
"Gm52233",0,0,0,0,0,0
"Gm52234",0,0,0,0,0,0
"Gm52235",0,0,0,0,0,0
"Gm52237",1,1,3,0,0,0
"Gm52238",0,0,0,0,0,0
"Gm52239",0,1,0,1,0,0
"Gm52240",110,135,115,76,75,119
"Gm52241",17,23,36,15,20,14
"Gm52242",0,0,0,0,0,0
"Gm52243",0,0,0,0,0,0
"Gm52244",0,0,0,0,0,0
"Gm52245",0,0,0,0,2,0
"Gm52246",0,0,0,0,0,0
"Gm52248",0,0,0,0,0,0
"Gm52250",0,0,0,0,0,0
"Gm52251",9,13,6,10,12,11
"Gm52252",3,2,0,0,0,3
"Gm52253",0,0,0,0,0,0
"Gm52255",0,1,1,1,0,0
"Gm52257",0,0,0,0,0,0
"Gm52258",0,0,0,0,0,0
"Gm52260",0,0,0,0,0,0
"Gm52261",0,0,0,0,0,0
"Gm52262",0,0,0,0,0,0
"Gm52263",0,0,0,0,0,0
"Gm52264",4,4,3,2,8,2
"Gm52266",0,0,0,0,0,0
"Gm52280",0,0,0,0,0,0
"Gm52283",1,3,5,6,3,6
"Gm52284",35,51,51,35,37,37
"Gm52285",22,34,23,28,19,24
"Gm52286",10,11,12,11,13,11
"Gm52287",1,3,0,3,1,2
"Gm52288",0,0,0,0,0,0
"Gm52290",2,4,6,4,4,3
"Gm52291",0,0,0,0,0,0
"Gm52292",0,0,0,0,0,0
"Gm52294",0,0,0,0,0,0
"Gm52295",0,0,0,0,0,0
"Gm52296",11,5,10,6,13,13
"Gm52297",0,0,0,0,0,0
"Gm52298",0,0,0,0,0,0
"Gm52299",0,0,0,0,0,0
"Gm52300",0,0,0,1,0,0
"Gm52301",0,0,0,0,0,0
"Gm52302",4,4,5,2,1,10
"Gm52303",0,0,0,0,0,0
"Gm52304",0,0,0,0,0,0
"Gm52305",0,0,0,0,0,0
"Gm52306",1,0,2,1,1,0
"Gm52307",215,203,233,296,309,330
"Gm52308",14,8,22,12,11,8
"Gm52309",1,3,0,1,2,2
"Gm52310",8,12,18,10,12,9
"Gm52312",0,0,0,0,0,0
"Gm52313",0,0,0,0,0,0
"Gm52315",0,3,1,2,5,1
"Gm52316",0,0,0,1,0,0
"Gm52318",23,30,28,43,46,29
"Gm52319",0,0,0,0,0,0
"Gm52320",0,0,0,0,0,0
"Gm52321",0,0,0,0,0,0
"Gm52327",1,1,0,1,0,0
"Gm52328",0,1,0,0,0,0
"Gm52329",4,4,2,1,2,3
"Gm52330",5,8,5,1,8,5
"Gm52331",0,0,0,0,0,0
"Gm52332",0,0,0,0,0,0
"Gm52333",0,0,0,0,0,0
"Gm52334",0,0,0,0,0,0
"Gm52336",0,0,0,0,0,0
"Gm52338",0,0,0,0,0,0
"Gm52340",0,0,0,1,1,4
"Gm52341",0,0,0,0,0,0
"Gm52342",0,0,0,1,1,1
"Gm52343",4,0,1,1,0,1
"Gm52344",0,0,1,0,0,0
"Gm52345",0,0,0,0,0,0
"Gm52346",0,0,0,0,0,0
"Gm52347",0,0,0,0,0,0
"Gm52348",0,0,1,0,0,0
"Gm52349",0,0,0,0,0,0
"Gm52350",0,1,1,0,0,0
"Gm52351",0,0,0,0,0,0
"Gm52353",2,0,0,3,2,2
"Gm52354",5,9,5,3,5,2
"Gm52355",0,0,0,0,0,0
"Gm52356",0,0,0,0,0,0
"Gm52357",2,5,2,0,2,3
"Gm52358",125,147,122,119,113,113
"Gm52359",2,1,2,1,1,2
"Gm52360",1,3,1,4,1,2
"Gm52361",0,0,0,0,0,0
"Gm52362",0,0,0,0,0,0
"Gm52364",6,1,0,0,0,1
"Gm52380",334,349,337,408,352,379
"Gm52381",1,0,0,0,0,0
"Gm52382",0,0,0,0,0,0
"Gm52383",57,50,55,36,46,39
"Gm52384",0,0,0,0,0,1
"Gm52385",1,8,6,2,11,3
"Gm52386",1,0,0,1,0,0
"Gm52387",0,0,0,0,0,0
"Gm52389",0,0,0,0,0,0
"Gm52390",4,3,1,3,1,0
"Gm52391",0,0,0,0,0,0
"Gm52392",0,0,0,0,0,0
"Gm52393",1,1,0,2,0,0
"Gm52394",0,0,0,0,0,0
"Gm52395",1,3,3,2,1,4
"Gm52396",0,0,0,0,0,0
"Gm52397",32,27,30,35,29,37
"Gm52398",0,0,0,0,0,0
"Gm52399",12,15,10,25,11,20
"Gm52400",5,3,3,2,4,0
"Gm52402",1,0,0,0,0,0
"Gm52404",0,0,0,0,0,0
"Gm52405",0,0,0,0,0,0
"Gm52406",178,152,175,151,145,173
"Gm52407",1,0,1,2,3,3
"Gm52408",0,0,0,0,0,0
"Gm52418",0,0,0,0,0,0
"Gm52419",10,4,2,5,7,5
"Gm52421",0,0,0,0,0,0
"Gm52422",187,186,167,146,145,159
"Gm52427",0,0,0,0,0,0
"Gm52428",0,0,0,0,0,0
"Gm52430",11,13,12,11,11,7
"Gm52431",0,2,0,0,0,0
"Gm52438",208,186,173,146,152,167
"Gm52440",5,5,9,12,1,4
"Gm52444",1,0,0,1,0,0
"Gm52447",0,0,1,0,0,0
"Gm52451",0,0,0,0,0,0
"Gm52456",39,45,34,46,45,41
"Gm52481",3,3,1,0,1,1
"Gm52482",9,6,7,24,16,24
"Gm52483",0,0,0,0,0,0
"Gm52485",0,0,0,0,0,0
"Gm52486",0,0,0,0,0,0
"Gm52487",0,0,0,0,0,0
"Gm52490",0,0,0,1,0,3
"Gm52493",0,0,0,0,0,0
"Gm52494",30,40,26,50,43,30
"Gm525",0,0,0,0,0,0
"Gm52500",5,4,5,13,10,12
"Gm52502",16,19,15,12,26,21
"Gm52503",11,6,3,9,7,7
"Gm52504",0,0,0,0,0,0
"Gm52505",5,11,5,2,11,9
"Gm52506",0,0,0,0,0,0
"Gm52507",227,264,294,218,210,251
"Gm52508",11,3,7,4,5,8
"Gm52509",1,0,1,0,1,1
"Gm52511",0,0,2,0,2,1
"Gm52512",1,0,0,0,0,0
"Gm52513",0,0,0,0,0,0
"Gm52514",0,0,0,0,0,0
"Gm52515",4,3,2,8,2,6
"Gm52518",0,0,0,0,0,0
"Gm52519",0,0,0,0,0,0
"Gm52520",0,0,0,0,0,0
"Gm52521",1,1,0,0,0,0
"Gm52522",0,0,0,0,0,0
"Gm52523",64,80,82,92,77,60
"Gm52524",32,21,30,30,35,39
"Gm52525",0,1,0,0,1,1
"Gm52526",1,1,0,0,0,0
"Gm52527",0,0,0,0,0,0
"Gm52528",8,3,1,1,2,1
"Gm52529",16,25,13,14,2,7
"Gm52530",0,0,0,0,0,0
"Gm52531",0,0,0,0,0,0
"Gm52532",0,0,0,0,1,0
"Gm52533",8,3,5,3,0,2
"Gm52534",0,0,0,0,0,0
"Gm52536",0,0,0,0,0,0
"Gm52537",0,0,0,0,0,0
"Gm52538",4,2,3,2,0,0
"Gm52539",0,0,0,0,0,2
"Gm52540",0,1,0,0,0,0
"Gm52543",0,0,0,0,0,0
"Gm52546",2,1,0,1,2,2
"Gm52547",0,2,2,4,1,0
"Gm52548",47,43,48,74,54,51
"Gm52550",8,16,9,18,21,26
"Gm52551",2,2,1,4,0,3
"Gm52552",7,10,11,9,12,5
"Gm52553",0,0,0,0,1,1
"Gm52554",3,1,0,3,2,1
"Gm52555",0,0,0,0,0,1
"Gm52556",0,0,0,0,0,0
"Gm52558",0,1,0,2,0,1
"Gm52560",0,0,0,0,0,0
"Gm52561",0,0,0,0,0,0
"Gm52562",176,161,209,208,196,181
"Gm52564",0,0,0,0,0,0
"Gm52565",8,4,7,10,11,10
"Gm52566",0,0,0,0,0,0
"Gm52568",14,23,23,16,8,5
"Gm52569",0,0,0,0,0,0
"Gm52570",0,0,0,3,0,2
"Gm52571",0,0,0,0,0,0
"Gm52572",0,0,0,0,0,0
"Gm52573",0,0,1,0,0,0
"Gm52574",0,0,0,0,0,0
"Gm52576",0,0,0,0,0,0
"Gm52577",0,0,0,0,0,0
"Gm5258",0,0,0,0,0,0
"Gm52598",0,1,0,0,0,0
"Gm52599",1,0,4,1,2,1
"Gm52600",25,36,38,47,40,34
"Gm52601",0,1,0,1,0,1
"Gm52602",0,0,0,0,0,0
"Gm52603",137,141,159,60,60,64
"Gm52604",1,0,0,0,0,0
"Gm52607",0,0,0,0,0,0
"Gm52608",0,0,0,0,0,0
"Gm52609",0,0,0,0,0,0
"Gm52611",0,0,0,0,0,0
"Gm52613",0,0,0,0,0,0
"Gm52614",0,2,0,0,0,0
"Gm52615",0,0,0,0,0,0
"Gm52616",0,0,0,0,0,0
"Gm52617",0,0,0,0,0,0
"Gm52618",0,0,0,0,0,0
"Gm52620",2,4,4,7,4,1
"Gm52621",0,0,0,0,0,0
"Gm52623",0,0,0,0,0,0
"Gm52625",20,18,23,17,12,17
"Gm52626",0,0,2,0,0,1
"Gm52628",1,4,1,0,0,2
"Gm52629",9,12,6,15,16,21
"Gm52630",0,0,0,0,0,0
"Gm52631",0,0,1,0,0,1
"Gm52633",1,1,5,2,2,0
"Gm52634",3,1,4,0,1,1
"Gm52635",0,0,0,0,0,0
"Gm52636",0,0,0,0,0,0
"Gm52637",0,0,0,0,0,0
"Gm52639",0,0,0,0,0,0
"Gm52666",10,15,8,4,4,5
"Gm52667",1,1,2,1,2,2
"Gm52668",2,2,6,1,6,3
"Gm52669",0,0,0,0,0,0
"Gm52670",4,0,2,0,1,0
"Gm52672",0,0,0,0,0,0
"Gm52673",0,1,0,1,0,0
"Gm52674",0,0,1,1,0,0
"Gm52675",0,0,0,0,0,0
"Gm52676",0,0,0,0,0,0
"Gm52677",1,3,0,9,3,3
"Gm52678",0,0,0,0,0,0
"Gm52679",57,58,60,37,42,53
"Gm52680",10,18,13,7,15,12
"Gm52681",11,14,15,20,11,16
"Gm52682",5,5,7,10,2,7
"Gm52683",0,0,0,0,0,0
"Gm52684",2,2,1,1,1,0
"Gm52685",0,0,0,0,0,0
"Gm52686",0,0,0,0,0,0
"Gm52687",0,0,0,0,0,0
"Gm52688",0,0,0,0,0,0
"Gm52689",0,0,0,0,1,0
"Gm52691",233,261,270,240,229,283
"Gm52692",174,202,190,191,226,192
"Gm52694",0,0,0,0,0,0
"Gm52697",0,1,0,1,0,0
"Gm52698",14,14,8,17,18,16
"Gm52699",0,0,0,0,0,0
"Gm527",13,11,12,16,23,14
"Gm52700",0,0,0,0,0,0
"Gm52702",4,3,2,4,4,3
"Gm52703",0,0,0,2,1,1
"Gm52704",86,76,88,62,59,83
"Gm52705",0,0,0,0,0,0
"Gm52706",0,4,0,2,2,3
"Gm52707",0,0,0,1,0,0
"Gm52708",0,0,0,1,1,1
"Gm52709",3,5,2,3,3,2
"Gm52710",1,4,3,4,5,3
"Gm52711",0,0,0,0,0,0
"Gm52712",0,0,0,0,0,0
"Gm52713",1,0,2,3,2,5
"Gm52714",0,0,0,0,0,0
"Gm52715",0,0,0,0,0,0
"Gm52716",0,0,0,0,0,0
"Gm52718",0,0,0,0,0,0
"Gm52719",0,0,0,0,0,0
"Gm52720",0,0,0,2,3,1
"Gm52721",0,0,0,0,0,0
"Gm52723",33,35,42,27,36,26
"Gm52724",7,11,16,3,16,11
"Gm52725",0,0,0,0,0,0
"Gm52726",0,0,0,0,1,0
"Gm52727",1,1,1,2,3,2
"Gm52729",0,0,0,1,1,0
"Gm52731",13,19,24,13,6,7
"Gm52732",0,1,2,3,0,1
"Gm52733",0,0,0,1,0,0
"Gm52734",2,3,0,0,3,1
"Gm52735",0,0,1,0,0,0
"Gm52736",2,1,0,0,0,0
"Gm52738",0,0,0,0,0,0
"Gm52739",0,0,0,0,0,0
"Gm52740",0,0,0,0,0,0
"Gm52741",0,0,1,1,0,0
"Gm52742",37,30,47,44,34,30
"Gm52743",5,7,16,9,11,10
"Gm52763",0,0,0,0,0,0
"Gm52764",0,0,0,0,0,0
"Gm52766",0,0,0,0,0,0
"Gm52767",2,1,2,1,1,1
"Gm52770",0,0,0,0,3,0
"Gm52771",0,1,2,1,0,1
"Gm52772",0,0,0,0,0,0
"Gm52775",0,0,2,0,0,2
"Gm52777",1,2,0,2,1,1
"Gm52778",1,0,0,0,1,1
"Gm52779",0,0,1,1,0,1
"Gm52780",0,0,0,0,0,0
"Gm52781",0,0,0,0,0,0
"Gm52783",97,123,96,107,98,115
"Gm52785",0,0,0,0,0,0
"Gm52786",0,0,0,0,0,0
"Gm52788",8,15,7,2,5,2
"Gm52789",31,31,27,30,30,28
"Gm52790",2,7,4,4,5,10
"Gm52791",0,0,0,0,0,0
"Gm52792",0,0,0,0,0,0
"Gm52793",0,2,0,0,1,0
"Gm52794",0,0,0,0,0,1
"Gm52797",2,10,9,13,9,12
"Gm52798",0,0,0,0,0,0
"Gm52800",0,0,0,0,0,0
"Gm52802",0,0,0,0,0,0
"Gm52803",0,0,0,0,0,0
"Gm52804",0,0,0,0,0,0
"Gm52805",5,2,2,11,4,6
"Gm52806",39,23,20,19,23,26
"Gm52807",0,0,0,0,0,0
"Gm52808",0,0,0,0,0,0
"Gm52810",0,0,0,0,0,0
"Gm52811",0,0,0,0,0,0
"Gm52812",0,0,0,0,0,0
"Gm52813",0,0,0,0,0,0
"Gm52815",0,0,0,0,1,0
"Gm52816",0,0,1,2,2,0
"Gm52817",2,1,1,2,1,1
"Gm52818",0,0,0,1,1,1
"Gm52819",0,0,0,0,0,0
"Gm52820",0,0,0,0,0,0
"Gm52821",0,0,0,0,0,0
"Gm52822",0,0,0,0,0,0
"Gm52823",2,1,1,2,2,3
"Gm52824",772,756,735,690,589,594
"Gm52826",0,0,0,1,0,0
"Gm52827",0,0,0,0,0,0
"Gm52828",0,1,0,1,1,1
"Gm52829",0,0,0,0,0,0
"Gm52830",0,0,0,0,0,0
"Gm52831",0,0,0,0,0,0
"Gm52832",0,0,1,0,0,1
"Gm52833",1,2,2,0,0,0
"Gm52834",0,0,0,0,0,0
"Gm52857",0,3,0,1,0,1
"Gm52858",2,11,10,6,4,5
"Gm52859",1,1,1,2,0,1
